기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
202301,유럽,스위스,유학연수,42.0,10.0,320.0
202301,유럽,스위스,기타,79.0,48.0,64.6
202301,유럽,스위스,전체,544.0,92.0,491.3
202301,유럽,포르투갈,관광,192.0,19.0,910.5
202301,유럽,포르투갈,상용,9.0,5.0,80.0
202301,유럽,포르투갈,공용,0.0,0.0,0
202301,유럽,포르투갈,유학연수,8.0,10.0,-20.0
202301,유럽,포르투갈,기타,72.0,184.0,-60.9
202301,유럽,포르투갈,전체,281.0,218.0,28.9
202301,유럽,오스트리아,관광,306.0,21.0,1_357.1
202301,유럽,오스트리아,상용,17.0,9.0,88.9
202301,유럽,오스트리아,공용,4.0,0.0,0
202301,유럽,오스트리아,유학연수,18.0,6.0,200.0
202301,유럽,오스트리아,기타,146.0,108.0,35.2
202301,유럽,오스트리아,전체,491.0,144.0,241.0
202301,유럽,핀란드,관광,296.0,27.0,996.3
202301,유럽,핀란드,상용,10.0,4.0,150.0
202301,유럽,핀란드,공용,0.0,1.0,-100.0
202301,유럽,핀란드,유학연수,24.0,17.0,41.2
202301,유럽,핀란드,기타,319.0,219.0,45.7
202301,유럽,핀란드,전체,649.0,268.0,142.2
202301,유럽,벨기에,관광,363.0,39.0,830.8
202301,유럽,벨기에,상용,20.0,13.0,53.8
202301,유럽,벨기에,공용,2.0,3.0,-33.3
202301,유럽,벨기에,유학연수,37.0,5.0,640.0
202301,유럽,벨기에,기타,192.0,145.0,32.4
202301,유럽,벨기에,전체,614.0,205.0,199.5
202301,유럽,크로아티아,관광,90.0,80.0,12.5
202301,유럽,크로아티아,상용,3.0,2.0,50.0
202301,유럽,크로아티아,공용,0.0,0.0,0
202301,유럽,크로아티아,유학연수,2.0,2.0,0.0
202301,유럽,크로아티아,기타,75.0,73.0,2.7
202301,유럽,크로아티아,전체,170.0,157.0,8.3
202301,유럽,그리스,관광,310.0,188.0,64.9
202301,유럽,그리스,상용,15.0,13.0,15.4
202301,유럽,그리스,공용,2.0,2.0,0.0
202301,유럽,그리스,유학연수,2.0,1.0,100.0
202301,유럽,그리스,기타,156.0,182.0,-14.3
202301,유럽,그리스,전체,485.0,386.0,25.6
202301,유럽,불가리아,관광,99.0,39.0,153.8
202301,유럽,불가리아,상용,1.0,0.0,0
202301,유럽,불가리아,공용,1.0,2.0,-50.0
202301,유럽,불가리아,유학연수,9.0,11.0,-18.2
202301,유럽,불가리아,기타,52.0,165.0,-68.5
202301,유럽,불가리아,전체,162.0,217.0,-25.3
202301,유럽,덴마크,관광,361.0,46.0,684.8
202301,유럽,덴마크,상용,24.0,7.0,242.9
202301,유럽,덴마크,공용,5.0,5.0,0.0
202301,유럽,덴마크,유학연수,28.0,12.0,133.3
202301,유럽,덴마크,기타,88.0,73.0,20.5
202301,유럽,덴마크,전체,506.0,143.0,253.8
202301,유럽,아일랜드,관광,323.0,15.0,2_053.3
202301,유럽,아일랜드,상용,9.0,2.0,350.0
202301,유럽,아일랜드,공용,2.0,3.0,-33.3
202301,유럽,아일랜드,유학연수,13.0,6.0,116.7
202301,유럽,아일랜드,기타,142.0,86.0,65.1
202301,유럽,아일랜드,전체,489.0,112.0,336.6
202301,유럽,기타,관광,878.0,145.0,505.5
202301,유럽,기타,상용,26.0,4.0,550.0
202301,유럽,기타,공용,12.0,7.0,71.4
202301,유럽,기타,유학연수,87.0,64.0,35.9
202301,유럽,기타,기타,654.0,490.0,33.5
202301,유럽,기타,전체,1657.0,710.0,133.4
202301,오세아니아,연도대륙,관광,13062.0,205.0,6_271.7
202301,오세아니아,연도대륙,상용,117.0,46.0,154.3
202301,오세아니아,연도대륙,공용,34.0,12.0,183.3
202301,오세아니아,연도대륙,유학연수,32.0,6.0,433.3
202301,오세아니아,연도대륙,기타,2002.0,558.0,258.8
202301,오세아니아,연도대륙,전체,15247.0,827.0,1_743.7
202301,오세아니아,호주,관광,11087.0,175.0,6_235.4
202301,오세아니아,호주,상용,97.0,41.0,136.6
202301,오세아니아,호주,공용,23.0,8.0,187.5
202301,오세아니아,호주,유학연수,27.0,2.0,1_250.0
202301,오세아니아,호주,기타,1383.0,385.0,259.2
202301,오세아니아,호주,전체,12617.0,611.0,1_965.0
202301,오세아니아,뉴질랜드,관광,1948.0,30.0,6_393.3
202301,오세아니아,뉴질랜드,상용,20.0,5.0,300.0
202301,오세아니아,뉴질랜드,공용,6.0,2.0,200.0
202301,오세아니아,뉴질랜드,유학연수,1.0,0.0,0
202301,오세아니아,뉴질랜드,기타,609.0,156.0,290.4
202301,오세아니아,뉴질랜드,전체,2584.0,193.0,1_238.9
202301,오세아니아,기타,관광,27.0,0.0,0
202301,오세아니아,기타,상용,0.0,0.0,0
202301,오세아니아,기타,공용,5.0,2.0,150.0
202301,오세아니아,기타,유학연수,4.0,4.0,0.0
202301,오세아니아,기타,기타,10.0,17.0,-41.2
202301,오세아니아,기타,전체,46.0,23.0,100.0
202301,아프리카,연도대륙,관광,671.0,43.0,1_460.5
202301,아프리카,연도대륙,상용,244.0,149.0,63.8
202301,아프리카,연도대륙,공용,64.0,39.0,64.1
202301,아프리카,연도대륙,유학연수,205.0,107.0,91.6
202301,아프리카,연도대륙,기타,1567.0,710.0,120.7
202301,아프리카,연도대륙,전체,2751.0,1048.0,162.5
202301,아프리카,남아프리카공화국,관광,269.0,0.0,0
202301,아프리카,남아프리카공화국,상용,5.0,3.0,66.7
202301,아프리카,남아프리카공화국,공용,3.0,1.0,200.0
202301,아프리카,남아프리카공화국,유학연수,3.0,1.0,200.0
202301,아프리카,남아프리카공화국,기타,515.0,99.0,420.2
202301,아프리카,남아프리카공화국,전체,795.0,104.0,664.4
202301,아프리카,기타,관광,402.0,43.0,834.9
202301,아프리카,기타,상용,239.0,146.0,63.7
202301,아프리카,기타,공용,61.0,38.0,60.5
202301,아프리카,기타,유학연수,202.0,106.0,90.6
202301,아프리카,기타,기타,1052.0,611.0,72.2
202301,아프리카,기타,전체,1956.0,944.0,107.2
202301,기타,연도대륙,관광,1.0,1.0,0.0
202301,기타,연도대륙,상용,0.0,0.0,0
202301,기타,연도대륙,공용,0.0,0.0,0
202301,기타,연도대륙,유학연수,0.0,0.0,0
202301,기타,연도대륙,기타,11.0,0.0,0
202301,기타,연도대륙,전체,12.0,1.0,1_100.0
202301,기타,기타,관광,1.0,1.0,0.0
202301,기타,기타,상용,0.0,0.0,0
202301,기타,기타,공용,0.0,0.0,0
202301,기타,기타,유학연수,0.0,0.0,0
202301,기타,기타,기타,11.0,0.0,0
202301,기타,기타,전체,12.0,1.0,1_100.0
202301,교포,연도대륙,관광,0.0,0.0,0
202301,교포,연도대륙,상용,0.0,0.0,0
202301,교포,연도대륙,공용,0.0,0.0,0
202301,교포,연도대륙,유학연수,0.0,0.0,0
202301,교포,연도대륙,기타,2789.0,849.0,228.5
202301,교포,연도대륙,전체,2789.0,849.0,228.5
202301,교포,교포,관광,0.0,0.0,0
202301,교포,교포,상용,0.0,0.0,0
202301,교포,교포,공용,0.0,0.0,0
202301,교포,교포,유학연수,0.0,0.0,0
202301,교포,교포,기타,2789.0,849.0,228.5
202301,교포,교포,전체,2789.0,849.0,228.5
202302,대륙전체,연도,관광,319098.0,16512.0,1_832.5
202302,대륙전체,연도,상용,7383.0,2135.0,245.8
202302,대륙전체,연도,공용,3165.0,1222.0,159.0
202302,대륙전체,연도,유학연수,53111.0,25444.0,108.7
202302,대륙전체,연도,기타,96491.0,54686.0,76.4
202302,대륙전체,연도,전체,479248.0,99999.0,379.3
202302,아시아,연도대륙,관광,248483.0,8841.0,2_710.6
202302,아시아,연도대륙,상용,6209.0,1505.0,312.6
202302,아시아,연도대륙,공용,979.0,249.0,293.2
202302,아시아,연도대륙,유학연수,45204.0,18212.0,148.2
202302,아시아,연도대륙,기타,60905.0,30785.0,97.8
202302,아시아,연도대륙,전체,361780.0,59592.0,507.1
202302,아시아,중국,관광,8813.0,1194.0,638.1
202302,아시아,중국,상용,1340.0,381.0,251.7
202302,아시아,중국,공용,27.0,3.0,800.0
202302,아시아,중국,유학연수,22250.0,7881.0,182.3
202302,아시아,중국,기타,13454.0,7293.0,84.5
202302,아시아,중국,전체,45884.0,16752.0,173.9
202302,아시아,일본,관광,89217.0,91.0,97_940.7
202302,아시아,일본,상용,1084.0,216.0,401.9
202302,아시아,일본,공용,72.0,5.0,1_340.0
202302,아시아,일본,유학연수,2702.0,2088.0,29.4
202302,아시아,일본,기타,1318.0,534.0,146.8
202302,아시아,일본,전체,94393.0,2934.0,3_117.2
202302,아시아,대만,관광,46456.0,50.0,92_812.0
202302,아시아,대만,상용,224.0,42.0,433.3
202302,아시아,대만,공용,8.0,1.0,700.0
202302,아시아,대만,유학연수,910.0,531.0,71.4
202302,아시아,대만,기타,372.0,233.0,59.7
202302,아시아,대만,전체,47970.0,857.0,5_497.4
202302,아시아,홍콩,관광,15534.0,17.0,91_276.5
202302,아시아,홍콩,상용,49.0,9.0,444.4
202302,아시아,홍콩,공용,1.0,0.0,0
202302,아시아,홍콩,유학연수,422.0,207.0,103.9
202302,아시아,홍콩,기타,231.0,39.0,492.3
202302,아시아,홍콩,전체,16237.0,272.0,5_869.5
202302,아시아,마카오,관광,312.0,0.0,0
202302,아시아,마카오,상용,3.0,0.0,0
202302,아시아,마카오,공용,0.0,0.0,0
202302,아시아,마카오,유학연수,24.0,2.0,1_100.0
202302,아시아,마카오,기타,7.0,0.0,0
202302,아시아,마카오,전체,346.0,2.0,17_200.0
202302,아시아,필리핀,관광,7880.0,2447.0,222.0
202302,아시아,필리핀,상용,229.0,15.0,1_426.7
202302,아시아,필리핀,공용,68.0,45.0,51.1
202302,아시아,필리핀,유학연수,206.0,36.0,472.2
202302,아시아,필리핀,기타,5985.0,6495.0,-7.9
202302,아시아,필리핀,전체,14368.0,9038.0,59.0
202302,아시아,인도네시아,관광,8754.0,1026.0,753.2
202302,아시아,인도네시아,상용,87.0,8.0,987.5
202302,아시아,인도네시아,공용,109.0,8.0,1_262.5
